time,zVel_E[0],zVel_N[1],vel_mps_E,vel_mps_N,gps_vel_mps_E,gps_vel_mps_N,vn_corr_mps_E,vn_corr_mps_N,rt_float_E,rt_float_N,P_Vel[0],P_Vel_N[1],
232.2048035,0.3524685,0.6484872,7.6707964,-0.3935748,7.2974734,-1.0526218,-0.0208543,-0.0105598,0.1000000,0.1000000,0.0195494,0.0125734,
232.4548035,0.3129911,0.5911139,7.6213303,-0.5034439,7.2911859,-1.1020378,-0.0171534,-0.0074800,0.1000000,0.1000000,0.0196211,0.0125333,
232.7048035,0.3870363,0.2929087,7.6201429,-0.5899137,7.2108622,-0.8934326,-0.0222443,-0.0106102,0.1000000,0.1000000,0.0196591,0.0125113,
232.9548035,0.2774053,0.4667993,7.5611815,-0.6561937,7.2826676,-1.1246837,-0.0011087,-0.0016908,0.1000000,0.1000000,0.0197147,0.0124891,
233.2048035,0.1510415,0.4722918,7.4341521,-0.7287987,7.2683907,-1.2074447,-0.0147202,-0.0063541,0.1000000,0.1000000,0.0197571,0.0124266,
233.4548035,0.1259561,0.4094216,7.2874007,-0.7644559,7.1453328,-1.1793147,-0.0161119,-0.0054373,0.1000000,0.1000000,0.0197492,0.0123369,
233.7048035,0.0118575,0.5310644,7.1432228,-0.7744643,7.1271644,-1.3069215,-0.0042010,-0.0013928,0.1000000,0.1000000,0.0197274,0.0122571,
233.9548035,-0.0304093,0.4349900,7.0018344,-0.8420182,7.0244932,-1.2791002,-0.0077503,-0.0020919,0.1000000,0.1000000,0.0197289,0.0121940,
234.2048035,-0.0242672,0.4440731,6.9162688,-0.8410763,6.9419832,-1.2799791,0.0014472,0.0051703,0.1000000,0.1000000,0.0196912,0.0121375,
234.4548035,-0.0991964,0.3937191,6.7413406,-0.8629449,6.8122668,-1.2665145,-0.0282701,-0.0098505,0.1000000,0.1000000,0.0196804,0.0120581,
234.7048035,-0.1210275,0.4827425,6.5762701,-0.8634608,6.7071705,-1.3414420,0.0098728,0.0047613,0.1000000,0.1000000,0.0196871,0.0119980,
234.9548035,-0.0706182,0.4683922,6.4295340,-0.8355143,6.5264750,-1.2913296,0.0263227,0.0125769,0.1000000,0.1000000,0.0196738,0.0119362,
235.2048035,-0.1916862,0.3661401,6.2507420,-0.7891248,6.4277539,-1.1623272,-0.0146741,-0.0070622,0.3077654,0.3689041,0.0196661,0.0118675,
235.4548035,-0.0996966,0.1721100,6.1484661,-0.7823110,6.2700677,-0.9457964,0.0219051,0.0086245,0.3090705,0.3403424,0.0199848,0.0119052,
235.7048035,-0.2895975,0.3499954,5.9600105,-0.7413739,6.2478046,-1.0947993,-0.0018033,-0.0034300,0.1000000,0.1000000,0.0203193,0.0119191,
235.9548035,-0.2110019,0.3234754,5.7651653,-0.6624680,6.0267015,-0.9683418,0.0505342,0.0176015,0.1000000,0.1000000,0.0202504,0.0118215,
236.2048035,-0.3679838,0.2747306,5.5255260,-0.6884220,5.8867459,-0.9630421,-0.0067641,0.0001106,0.1000000,0.1000000,0.0202237,0.0117330,
236.4548035,-0.3118691,0.2811770,5.2707849,-0.5965705,5.6122551,-0.8681206,0.0296009,0.0096269,0.3149240,0.3258081,0.0201791,0.0116337,
236.7048035,-0.4096918,0.1940737,4.9597421,-0.5676005,5.3894873,-0.7541823,0.0200532,0.0074919,0.1000000,0.1000000,0.0205099,0.0116046,
236.9548035,-0.4181447,0.2433140,4.6562953,-0.5059100,5.1224709,-0.7283975,0.0480307,0.0208264,0.1000000,0.1000000,0.0204437,0.0114907,
237.2048035,-0.4773760,0.2184514,4.3408957,-0.4587740,4.8232422,-0.6732274,0.0049708,0.0039981,0.1000000,0.1000000,0.0204094,0.0114008,
237.4548035,-0.3879290,0.1762683,4.0884509,-0.4630644,4.4958501,-0.6316105,0.0194703,0.0077222,0.1000000,0.1000000,0.0203754,0.0113293,
237.7048035,-0.3853478,0.1649890,4.0695543,-0.4397453,4.4574108,-0.6029034,0.0025089,0.0018309,0.1000000,0.1000000,0.0203237,0.0113019,
237.9548035,-0.3712249,0.1537795,4.0172110,-0.4619068,4.4008017,-0.6108962,0.0123659,0.0047901,0.1000000,0.1000000,0.0202915,0.0112759,
238.2048035,-0.4569833,0.1421938,4.0030389,-0.4736554,4.4499483,-0.6204898,-0.0100739,-0.0046407,0.1000000,0.1000000,0.0202527,0.0112529,
238.4548035,-0.4391637,0.0506895,3.9420907,-0.5543110,4.3717799,-0.6090456,-0.0094746,-0.0040452,0.1000000,0.1000000,0.0202315,0.0112278,
238.7048035,-0.4589188,0.1046772,3.8913896,-0.6262822,4.3303890,-0.7390401,-0.0199193,-0.0080807,0.1000000,0.1000000,0.0202176,0.0112115,
238.9548035,-0.5493560,0.0540033,3.8773229,-0.5901317,4.4050364,-0.6518149,-0.0216425,-0.0076799,0.1000000,0.1000000,0.0201890,0.0112012,
239.2048035,-0.4940722,0.0579658,3.8177729,-0.6671329,4.2958236,-0.7335268,-0.0160214,-0.0084281,0.1000000,0.1000000,0.0201741,0.0111834,
239.4548035,-0.4723678,-0.0222979,3.7942431,-0.6801568,4.2499127,-0.6674188,-0.0166980,-0.0095600,0.1000000,0.1000000,0.0201684,0.0111855,
239.7048035,-0.4718051,-0.0115571,3.8915670,-0.7163610,4.3442626,-0.7106220,-0.0191094,-0.0058181,0.1000000,0.1000000,0.0201502,0.0112099,
239.9548035,-0.4468975,-0.0783846,4.0726318,-0.8131483,4.5079050,-0.7385207,-0.0116244,-0.0037570,0.1000000,0.1000000,0.0201323,0.0112516,
240.2048035,-0.4548225,-0.0523028,4.2863545,-0.8515134,4.7213364,-0.8081351,-0.0198409,-0.0089244,0.1000000,0.1000000,0.0201225,0.0113137,
240.4548035,-0.4245038,-0.0766021,4.5418143,-0.8905112,4.9691019,-0.8119404,0.0027837,0.0019687,0.1000000,0.1000000,0.0200632,0.0113556,
240.7048035,-0.4380794,-0.0971548,4.8380680,-0.9877662,5.2691317,-0.8913959,-0.0070155,-0.0007845,0.1000000,0.1000000,0.0200555,0.0114506,
240.9548035,-0.3650732,0.0011156,5.0466247,-1.0181218,5.4311132,-1.0087550,0.0194154,0.0104824,0.1000000,0.1000000,0.0200308,0.0115139,
241.2048035,-0.5046291,-0.0619640,5.1015897,-1.0410826,5.6044335,-0.9830698,-0.0017855,-0.0039512,0.1000000,0.1000000,0.0200432,0.0115532,
241.4548035,-0.4361835,-0.0180311,5.2350607,-1.0427433,5.6800976,-1.0259004,0.0088535,-0.0011882,0.1000000,0.1000000,0.0199888,0.0115704,
241.7048035,-0.5646443,-0.0211722,5.3026500,-0.9945683,5.8725371,-0.9754568,0.0052430,-0.0020607,0.1000000,0.1000000,0.0199882,0.0116113,
241.9548035,-0.5402369,-0.2328779,5.4165955,-1.1428156,5.9566960,-0.9112893,-0.0001363,-0.0013516,0.1000000,0.1000000,0.0199944,0.0116538,
242.2048035,-0.3990755,-0.1627141,5.7402716,-1.1805298,6.1223207,-1.0217789,-0.0170266,-0.0039632,0.1000000,0.1000000,0.0200305,0.0117588,
242.4548035,-0.4665642,-0.1205015,5.8763909,-1.2546470,6.3229995,-1.1403078,-0.0199558,-0.0061623,0.1000000,0.1000000,0.0201456,0.0118525,
242.7048035,-0.4618263,-0.1522171,6.0123863,-1.3200970,6.4645963,-1.1721355,-0.0096166,-0.0042556,0.1000000,0.1000000,0.0202208,0.0119146,
242.9548035,-0.6653433,-0.2849844,6.1946735,-1.4036180,6.8129501,-1.1359414,-0.0470669,-0.0173078,0.1000000,0.1000000,0.0201887,0.0119791,
243.2048035,-0.4781213,-0.1731570,6.4824882,-1.4370439,6.9598479,-1.2656969,-0.0007615,-0.0018099,0.1000000,0.1000000,0.0202534,0.0121151,
243.4548035,-0.5674667,-0.1386087,6.6451001,-1.5447403,7.2090712,-1.4065251,-0.0034958,-0.0003936,0.1000000,0.1000000,0.0203655,0.0122049,
243.7048035,-0.4493995,-0.1686271,6.8502340,-1.5647285,7.2906489,-1.4007907,-0.0089847,-0.0046894,0.1000000,0.1000000,0.0203342,0.0122872,
243.9548035,-0.5533843,-0.0929728,6.9305329,-1.5776911,7.5056782,-1.4789506,0.0217611,0.0057677,0.1000000,0.1000000,0.0202899,0.0123011,
244.2048035,-0.4474001,-0.1365448,6.9425883,-1.6274599,7.3737903,-1.4959263,-0.0161980,-0.0050113,0.1000000,0.1000000,0.0202890,0.0123092,
244.7048035,-0.5575600,-0.1185488,6.8595619,-1.5366216,7.4096246,-1.4228461,-0.0074974,-0.0047733,0.1000000,0.1000000,0.0201555,0.0122446,
244.9548035,-0.6447253,-0.0187894,6.7954779,-1.4676841,7.4504271,-1.4436287,0.0102238,0.0052661,0.1000000,0.1000000,0.0201501,0.0122104,
245.4548035,-0.5619307,-0.1631871,6.9086833,-1.3994144,7.4760337,-1.2328238,0.0054195,0.0034035,0.1000000,0.1000000,0.0207017,0.0123727,
245.7048035,-0.6201696,0.1408490,6.7764573,-1.2716101,7.4132757,-1.4090626,0.0166490,0.0033965,0.1000000,0.1000000,0.0184532,0.0117473,
246.2048035,-0.8345790,0.0264937,6.7804294,-1.1580800,7.6547942,-1.1720322,0.0397857,0.0125414,0.1000000,0.1000000,0.0192209,0.0119188,
246.7048035,-0.9101071,0.0233295,6.6783142,-1.1069001,7.6033511,-1.1241213,0.0149296,0.0061083,0.1000000,0.1000000,0.0199582,0.0120130,
246.9548035,-0.7922974,-0.2736213,6.7066574,-1.0565902,7.5089440,-0.7766354,0.0099891,0.0063335,0.1000000,0.1000000,0.0200726,0.0120183,
247.4548035,-1.0888257,-0.1302434,6.5875449,-1.0696917,7.6680746,-0.9360875,-0.0082958,0.0033608,0.1000000,0.1000000,0.0207775,0.0120823,
247.7048035,-0.8045964,0.2642353,6.5499840,-1.0760252,7.3745174,-1.3328654,0.0199369,0.0073952,0.1000000,0.1000000,0.0206143,0.0120154,
248.2048035,-0.8969197,-0.1154989,6.4572277,-1.1319965,7.3429780,-1.0237556,-0.0111696,-0.0072580,0.1000000,0.1000000,0.0212611,0.0120624,
248.7048035,-0.8553414,-0.1839242,6.3838501,-1.2221494,7.2431912,-1.0366629,0.0039997,0.0015622,0.1000000,0.1000000,0.0218990,0.0121318,
248.9548035,-0.7420259,-0.1616300,6.4140978,-1.2434293,7.1283116,-1.0954961,-0.0278122,-0.0136968,0.1000000,0.1000000,0.0218760,0.0121220,
249.4548035,-0.8463883,-0.3676245,6.4884653,-1.2372037,7.3326654,-0.8691765,-0.0021880,0.0004027,0.1000000,0.1000000,0.0224477,0.0122444,
249.7048035,-0.0716872,-1.3029187,6.4667749,-1.2622852,6.5348816,0.0393500,-0.0035805,-0.0012834,0.1000000,0.1000000,0.0222747,0.0121919,
250.2048035,-0.8263783,-0.2353061,6.3720679,-1.2566177,7.1795855,-1.0293500,-0.0188607,-0.0080386,0.1000000,0.1000000,0.0228141,0.0122633,
250.7048035,-0.7141056,-0.2414153,6.2958150,-1.3528459,7.0202756,-1.1068783,0.0103549,0.0045523,0.1000000,0.1000000,0.0232839,0.0123103,
250.9548035,-0.6937041,-0.1788781,6.3241701,-1.3171650,6.9878507,-1.1509423,-0.0300237,-0.0126554,0.1000000,0.1000000,0.0230680,0.0122678,
251.2048035,-0.7052751,-0.1232462,6.3176913,-1.3866252,7.0340977,-1.2596774,0.0111311,0.0037015,0.1000000,0.1000000,0.0228991,0.0122410,
251.4548035,-0.6142726,-0.1302623,6.2469287,-1.3710592,6.8946447,-1.2328413,0.0334436,0.0079557,0.1000000,0.1000000,0.0227004,0.0121765,
251.7048035,-0.5773578,-0.2103194,6.3262019,-1.4159733,6.9010272,-1.2024367,-0.0025324,0.0032172,0.1000000,0.1000000,0.0225181,0.0121769,
251.9548035,-0.6066704,-0.1394349,6.2782464,-1.3676080,6.8860645,-1.2239909,0.0011477,0.0041822,0.1000000,0.1000000,0.0223357,0.0121343,
252.2048035,-0.5881119,-0.1720362,6.2184062,-1.3381877,6.7938929,-1.1705782,-0.0126253,-0.0044268,0.1000000,0.1000000,0.0221529,0.0120834,
252.4548035,-0.5173135,-0.2087351,6.0925579,-1.3168890,6.6135087,-1.1099254,0.0036373,-0.0017714,0.1000000,0.1000000,0.0219759,0.0120104,
252.7048035,-0.4787359,-0.2009387,5.9918036,-1.2797266,6.4613681,-1.0860157,-0.0091714,-0.0072277,0.1000000,0.1000000,0.0218241,0.0119616,
252.9548035,-0.3874974,-0.1742070,5.8864622,-1.1925550,6.3272891,-1.0011250,0.0533295,0.0172230,0.1000000,0.1000000,0.0216680,0.0119066,
253.2048035,-0.4639196,-0.2022464,5.7396846,-1.1533785,6.2372069,-0.9423987,0.0336028,0.0087334,0.1000000,0.1000000,0.0215384,0.0118512,
253.4548035,-0.3264480,-0.1030649,5.7331281,-1.1243843,6.0885596,-1.0114480,0.0289836,0.0098713,0.3519779,0.4219866,0.0213985,0.0118265,
253.7048035,-0.3394933,-0.1690236,5.6873651,-1.1499355,6.0396066,-0.9762554,0.0127484,0.0046565,0.1000000,0.1000000,0.0217387,0.0119021,
253.9548035,-0.3625727,-0.1499678,5.6765432,-1.1597302,6.0460358,-1.0050356,0.0069197,0.0047267,0.1000000,0.1000000,0.0215644,0.0118591,
254.2048035,-0.3884306,-0.1929351,5.6021657,-1.1047977,5.9627767,-0.9243652,-0.0278198,-0.0125025,0.1000000,0.1000000,0.0214467,0.0118340,
254.4548035,-0.3529143,-0.1072665,5.5933747,-1.1411898,5.9644599,-1.0256323,0.0181709,0.0082910,0.1000000,0.1000000,0.0213034,0.0118047,
254.7048035,-0.2151113,-0.1802568,5.5924258,-1.1300629,5.8442812,-0.9311859,0.0367443,0.0186202,0.3405843,0.3864476,0.0211499,0.0117660,
254.9548035,-0.1499858,-0.1824856,5.5698104,-1.0327771,5.7241645,-0.8504776,0.0043682,-0.0001861,0.3560598,0.3968019,0.0215165,0.0118757,
255.2048035,-0.1258750,-0.1886472,5.6126018,-0.9816498,5.7753139,-0.7818790,0.0368373,0.0111236,0.3504953,0.4023157,0.0218090,0.0119422,
255.4548035,-0.2428212,-0.3202310,5.5744343,-1.1067420,5.7725635,-0.8019328,-0.0446919,-0.0154218,0.3736468,0.4096279,0.0221239,0.0119944,
255.7048035,-0.0905552,-0.2653250,5.5665174,-1.0475216,5.6433334,-0.7873946,-0.0137391,-0.0051980,0.3347275,0.3378793,0.0197869,0.0114710,
255.7048035,-0.1642227,-0.2273970,5.5731339,-1.0488211,5.7236166,-0.8266217,-0.0137400,-0.0051975,0.3966921,0.4166787,0.0196532,0.0114400,
256.2048035,-0.2095156,-0.0951369,5.4131021,-1.0065947,5.6224098,-0.9126459,-0.0002077,-0.0011882,0.3928030,0.4059543,0.0206524,0.0115994,
256.7048035,0.0477314,-0.1594844,5.2550545,-0.8608790,5.2100158,-0.7012740,0.0026926,0.0001206,0.3752798,0.3627426,0.0207736,0.0115854,
256.9548035,-0.1191998,-0.2038662,5.2763505,-0.8741896,5.3933945,-0.6712093,-0.0021560,-0.0008859,0.4137560,0.4279095,0.0212420,0.0116741,
257.7048035,0.1048350,-0.1597404,5.6029325,-1.0591855,5.4901729,-0.9033803,-0.0079247,-0.0039352,0.3206883,0.3598408,0.0222375,0.0119167,
257.7048035,0.1116328,-0.0298804,5.6098466,-1.0609652,5.4902916,-1.0350201,-0.0079222,-0.0039354,0.3882013,0.4595488,0.0220490,0.0118822,
258.2048035,0.0175118,-0.0652683,5.9414954,-1.1057204,5.9181843,-1.0465176,-0.0057995,-0.0060654,0.4021538,0.4275993,0.0231071,0.0121289,
258.7048035,0.1531477,-0.2617381,6.2543569,-1.2005227,6.1089764,-0.9276046,0.0077671,0.0111801,0.3412023,0.3646465,0.0235768,0.0122836,
258.9548035,-0.1285443,-0.2670983,6.1722708,-1.1879963,6.3099694,-0.9152389,0.0091545,0.0056591,0.3307712,0.3563935,0.0240389,0.0123451,
259.2048035,-0.0093789,-0.2871824,6.0250750,-1.2066578,6.0456214,-0.9185236,0.0111676,0.0009518,0.3498291,0.3708360,0.0244840,0.0123816,
259.4548035,-0.0220704,-0.2738757,6.0500407,-1.0738811,6.0560732,-0.8099884,-0.0160379,-0.0099829,0.3396939,0.3676637,0.0248501,0.0124207,
259.7048035,0.0035281,-0.2307180,5.9416428,-1.1199589,5.9640846,-0.8754877,0.0259701,0.0137532,0.3677833,0.3831135,0.0252916,0.0124727,
260.2048035,-0.2532325,-0.1556660,5.8138742,-1.1340157,6.0423794,-0.9903439,-0.0247275,-0.0119943,0.4348986,0.4759220,0.0262647,0.0125452,
260.4548035,-0.1193132,-0.1984275,5.7558789,-1.1145903,5.9085999,-0.9082590,0.0334076,0.0079038,0.4459651,0.4822044,0.0265908,0.0125707,
260.7048035,-0.0643959,-0.6667097,5.6583142,-1.1612196,5.7048659,-0.5030245,-0.0178441,-0.0085145,0.1000000,0.1000000,0.0259395,0.0124546,
261.2048035,-0.2018852,-0.0676906,5.5246944,-1.2058985,5.6982765,-1.1491810,-0.0283029,-0.0109731,0.3767295,0.4458807,0.0261298,0.0124595,
261.7048035,-0.1139522,-0.1543059,5.4189243,-1.2116653,5.5143642,-1.0583062,-0.0185122,-0.0009469,0.4089545,0.5041845,0.0270624,0.0125890,
261.9548035,-0.1796303,-0.0361359,5.2989812,-1.0515453,5.4975119,-1.0126520,0.0189005,0.0027574,0.3682324,0.4804087,0.0273177,0.0126095,
262.4548035,-0.0654354,-0.1731329,5.0572591,-0.6302445,5.2152638,-0.4181446,0.0925693,0.0389670,0.3417371,0.4523101,0.0281858,0.0126582,
262.7048035,-0.2938657,0.6066304,4.7697787,-0.2178899,5.1639333,-0.7832765,0.1002889,0.0412437,0.1000000,0.1000000,0.0272871,0.0124623,
263.7048035,-0.6692681,1.3675207,3.6021948,1.5646787,4.4903612,0.3750933,0.2188982,0.1779353,0.1000000,0.1000000,0.0282364,0.0119287,
263.7048035,0.0410674,0.5241568,3.6635392,1.5412856,3.8414199,1.1949983,0.2189480,0.1778695,0.1000000,0.1000000,0.0268132,0.0117801,
263.9548035,-1.0120044,2.1095538,3.2427666,2.1709988,4.4894490,0.2929950,0.2346781,0.2315500,0.1000000,0.1000000,0.0258464,0.0115118,
263.9548035,0.0045159,0.6236870,3.3180511,2.1389992,3.5483825,1.7467129,0.2348473,0.2314008,0.1000000,0.1000000,0.0247452,0.0113966,
264.2048035,-1.1219344,2.0845175,2.7698991,2.6292953,4.1478491,0.8694776,0.2560154,0.3246997,0.1000000,0.1000000,0.0238502,0.0111913,
264.2048035,-0.0411153,0.5381582,2.8369622,2.6010351,3.1342907,2.3874304,0.2562132,0.3245536,0.1000000,0.1000000,0.0229795,0.0110969,
264.4548035,-0.1615882,0.6096218,2.2359381,2.9658813,2.5977855,2.7016687,0.2002592,0.3454092,0.1000000,0.1000000,0.0221024,0.0109963,
264.7048035,-0.4396558,0.5813603,1.4919591,3.2838299,2.0865605,3.0700502,0.1549456,0.3675806,0.1000000,0.1000000,0.0211302,0.0110026,
264.9548035,-0.5508131,0.6144767,0.8824941,3.4374597,1.5454360,3.2602594,0.1121288,0.4372763,0.1000000,0.1000000,0.0200667,0.0111235,
265.2048035,-0.7496769,0.7275653,0.1060000,3.6029956,0.9049581,3.3416305,0.0492812,0.4662001,0.1000000,0.1000000,0.0189564,0.0113291,
265.4548035,-0.8291184,0.5861959,-0.6789510,3.5882747,0.1238576,3.4978080,-0.0263098,0.4957294,0.1000000,0.1000000,0.0178661,0.0116552,
265.7048035,-1.1526641,0.5785494,-1.4900591,3.4589689,-0.4515972,3.3850088,-0.1142022,0.5045894,0.1000000,0.1000000,0.0167731,0.0120248,
265.9548035,-1.3754016,0.3768973,-2.2607405,3.1331055,-1.0776988,3.2194083,-0.1923599,0.4632001,0.1000000,0.1000000,0.0157588,0.0124592,
266.2048035,-1.4435000,0.3876035,-2.8843167,2.6849802,-1.7397947,2.7640316,-0.2989782,0.4666551,0.1000000,0.1000000,0.0148217,0.0128595,
266.4548035,-1.6029158,0.1743875,-3.3578267,2.2005117,-2.1157942,2.4166832,-0.3608833,0.3905590,0.1000000,0.1000000,0.0140517,0.0132335,
266.7048035,-1.8462098,-0.0520449,-3.9132268,1.7568138,-2.5195053,2.1482120,-0.4524880,0.3393533,0.1000000,0.1000000,0.0134110,0.0135102,
266.9548035,-1.7646296,-0.3021888,-4.2740512,1.1808515,-2.9672124,1.7126375,-0.4577909,0.2295974,0.1000000,0.1000000,0.0130002,0.0137282,
267.2048035,-1.8387573,-0.3598738,-4.5468979,0.8118613,-3.1962516,1.3197497,-0.4881112,0.1480146,0.1000000,0.1000000,0.0127541,0.0138045,
267.4548035,-1.7558703,-0.5539337,-4.7528996,0.4330952,-3.4079690,1.0464100,-0.4109395,0.0593811,0.1000000,0.1000000,0.0126994,0.0138079,
267.7048035,-1.5729029,-0.6577317,-4.9085059,0.2873445,-3.6934469,0.9513394,-0.3578441,0.0062632,0.1000000,0.1000000,0.0127764,0.0137443,
267.9548035,-1.3149519,-0.8139949,-5.0801201,0.2580397,-4.0196404,1.0519103,-0.2544722,-0.0201243,0.1000000,0.1000000,0.0129377,0.0136392,
268.2048035,-1.4742198,-0.7456715,-5.3463922,0.0828647,-4.0748701,0.7965778,-0.2026979,-0.0319585,0.1000000,0.1000000,0.0131355,0.0135122,
268.4548035,-1.2718558,-0.8182718,-5.4650812,0.0743012,-4.3169370,0.8662919,-0.1237117,-0.0262812,0.1000000,0.1000000,0.0133948,0.0133732,
268.7048035,-1.3860049,-0.7950616,-5.6663718,-0.0061017,-4.3980479,0.7586455,-0.1176809,-0.0303144,0.1000000,0.1000000,0.0136490,0.0132295,
268.9548035,-1.3006082,-1.0023148,-5.9061489,-0.1052657,-4.6820574,0.8743623,-0.0765166,-0.0226869,0.1000000,0.1000000,0.0139221,0.0131094,
269.2048035,-1.2638283,-0.7507251,-6.1329193,-0.0843319,-4.9044542,0.6550039,-0.0353634,-0.0113893,0.1000000,0.1000000,0.0142070,0.0130054,
269.4548035,-1.3331394,-1.0198555,-6.4304256,-0.1263842,-5.1587009,0.8727132,-0.0614146,-0.0207581,0.1000000,0.1000000,0.0144540,0.0128998,
269.7048035,-1.2829971,-1.1217436,-6.6055241,-0.3210275,-5.3670650,0.7838293,-0.0445381,-0.0168867,0.1000000,0.1000000,0.0147794,0.0128182,
269.9548035,-1.1301627,-1.0764234,-6.7974520,-0.2447843,-5.7178683,0.8103135,-0.0505789,-0.0213256,0.1000000,0.1000000,0.0150229,0.0127076,
270.2048035,-0.9452500,-0.9681150,-6.9045753,-0.2183008,-5.9281549,0.7625688,0.0311703,0.0127546,0.1000000,0.1000000,0.0153176,0.0126186,
270.4548035,-0.8932900,-1.0715804,-6.8796754,-0.2270050,-5.9600110,0.8548156,0.0263744,0.0102402,0.1000000,0.1000000,0.0155769,0.0124778,
270.7048035,-1.0177965,-1.1057566,-6.8673782,-0.2989892,-5.8698058,0.7994725,-0.0202242,-0.0072950,0.1000000,0.1000000,0.0158215,0.0123441,
270.9548035,-0.9557452,-1.1212422,-6.7505460,-0.3209561,-5.7937140,0.8022959,0.0010866,0.0020098,0.1000000,0.1000000,0.0161076,0.0122229,
271.2048035,-1.0008540,-1.2066900,-6.7198462,-0.3504788,-5.7299204,0.8525614,-0.0109284,-0.0036498,0.1000000,0.1000000,0.0163234,0.0120970,
271.4548035,-0.8514352,-1.1592622,-6.5932117,-0.3940271,-5.7689786,0.7536619,-0.0272023,-0.0115732,0.1000000,0.1000000,0.0165871,0.0119873,
271.7048035,-0.8350978,-1.2676258,-6.4921184,-0.3961407,-5.6594186,0.8706637,-0.0023981,-0.0008214,0.1000000,0.1000000,0.0168026,0.0118706,
271.9548035,-0.9418445,-1.1978292,-6.4398088,-0.5299129,-5.5494900,0.6463203,-0.0515256,-0.0215960,0.1000000,0.1000000,0.0170116,0.0117709,
272.2048035,-0.7833481,-1.1541262,-6.1783595,-0.5657019,-5.4097471,0.5823375,-0.0147356,-0.0060867,0.1000000,0.1000000,0.0172311,0.0116368,
272.4548035,-0.7887330,-1.0136725,-5.9076338,-0.5446422,-5.0819392,0.4846810,0.0369618,0.0156508,0.1000000,0.1000000,0.0174449,0.0115154,
272.7048035,-0.8188124,-1.2129563,-5.7502227,-0.6077914,-4.9214220,0.6093338,0.0099885,0.0041689,0.1000000,0.1000000,0.0176369,0.0114225,
272.9548035,-0.7308421,-1.0888017,-5.5241728,-0.6110006,-4.7984748,0.4757359,-0.0051442,-0.0020652,0.1000000,0.1000000,0.0178153,0.0113210,
273.2048035,-0.7200866,-0.9750937,-5.2869487,-0.6015106,-4.5906715,0.3629855,-0.0238096,-0.0105976,0.1000000,0.1000000,0.0179933,0.0112312,
273.4548035,-0.6543117,-1.0810546,-4.9958587,-0.6642336,-4.3315768,0.4211277,0.0099701,0.0043067,0.1000000,0.1000000,0.0181728,0.0111419,
273.7048035,-0.6513214,-1.2912724,-4.7878690,-0.7131954,-4.1485748,0.5733005,-0.0120273,-0.0047763,0.1000000,0.1000000,0.0183286,0.0110704,
273.9548035,-0.6928577,-1.2153978,-4.6297102,-0.6837834,-3.9383621,0.5310171,-0.0015096,-0.0005973,0.1000000,0.1000000,0.0184691,0.0110151,
274.2048035,-0.6459451,-0.9372766,-4.3964429,-0.6580526,-3.7257142,0.2902102,0.0247838,0.0109861,0.1000000,0.1000000,0.0186094,0.0109563,
274.4548035,-0.6095214,-1.0290290,-4.2367940,-0.5455471,-3.6161575,0.4884725,0.0111149,0.0049907,0.1000000,0.1000000,0.0187291,0.0109155,
274.7048035,-0.5204055,-0.9496160,-4.1638021,-0.4129148,-3.5778215,0.5639839,0.0655751,0.0272827,0.1000000,0.1000000,0.0188441,0.0109013,
274.9548035,-0.3788984,-0.8668135,-3.9700632,-0.1879231,-3.5054889,0.7116709,0.0856759,0.0327805,0.1000000,0.1000000,0.0189151,0.0108585,
275.2048035,-0.3439848,-0.6480001,-3.6618073,0.2776383,-3.1785364,0.9725642,0.1392860,0.0469258,0.1000000,0.1000000,0.0189854,0.0108287,
275.4548035,-0.2584577,-0.7406164,-3.4919529,0.4312586,-3.0597756,1.2199217,0.1737196,0.0480466,0.1000000,0.1000000,0.0190502,0.0108518,
275.7048035,-0.0273879,-0.7089036,-3.2290652,0.7888543,-2.9944789,1.5415967,0.2071983,0.0438387,0.1000000,0.1000000,0.0190368,0.0108640,
275.9548035,0.0111561,-0.7249889,-2.9572573,0.9400833,-2.7352619,1.6990415,0.2331514,0.0339692,0.1000000,0.1000000,0.0190184,0.0109431,
276.4548035,0.1136177,-0.5012455,-2.0951862,1.7387006,-1.8832314,2.2236986,0.3255725,-0.0162476,0.1000000,0.1000000,0.0191224,0.0112635,
276.9548035,0.3595017,-0.5648849,-1.1852158,2.2413421,-1.1944690,2.7071989,0.3502485,-0.0990282,0.1000000,0.1000000,0.0187029,0.0118309,
277.2048035,0.3482873,-0.6340575,-0.8880352,2.3340428,-0.9371123,2.8467226,0.2992102,-0.1213778,0.1000000,0.1000000,0.0180296,0.0120928,
277.7048035,1.1111777,-0.5106761,-0.2207510,2.7050118,-1.0649298,3.0292647,0.2669989,-0.1864233,0.1000000,0.1000000,0.0162561,0.0125972,
277.7048035,0.4781100,-0.5907900,-0.2501123,2.7187192,-0.4611843,3.1231329,0.2670380,-0.1863763,0.1000000,0.1000000,0.0159718,0.0124527,
278.7048035,0.8084418,-0.3618023,0.6233846,3.4885728,-0.0561754,3.6655693,0.1288819,-0.1848059,0.1000000,0.1000000,0.0143033,0.0142304,
278.7048035,0.3128327,-0.5469184,0.6022108,3.5022960,0.4183097,3.8644259,0.1289316,-0.1847885,0.1000000,0.1000000,0.0141031,0.0140402,
278.9548035,0.1702261,-0.5312467,0.4758983,3.7780313,0.3882706,4.1719718,0.0825985,-0.1373063,0.1000000,0.1000000,0.0136197,0.0142911,
