Time, fMagVelBx, fMagVelBy, fMagVelBz, s_nZeroVelChkCnt, ZUPT_Run_Flag, ZUPT_FLAG 
112.764809,0.045131,4.229104,0.151274, 0, 0, 0
112.774811,0.046653,4.228416,0.148757, 0, 0, 0
112.784805,0.048182,4.227400,0.149937, 0, 0, 0
112.794807,0.047089,4.226503,0.150202, 0, 0, 0
112.804810,0.044361,4.226270,0.153450, 0, 0, 0
112.814804,0.045700,4.225773,0.155996, 0, 0, 0
112.824806,0.047609,4.224107,0.162029, 0, 0, 0
112.834808,0.046967,4.222317,0.163629, 0, 0, 0
112.844803,0.046958,4.220704,0.167100, 0, 0, 0
112.854805,0.045388,4.220490,0.167665, 0, 0, 0
112.864807,0.040357,4.221685,0.165775, 0, 0, 0
112.874809,0.037278,4.222226,0.166084, 0, 0, 0
112.884804,0.038082,4.221050,0.168477, 0, 0, 0
112.894806,0.038267,4.218147,0.175457, 0, 0, 0
112.904808,0.035532,4.215259,0.180089, 0, 0, 0
112.914803,0.034175,4.213488,0.185257, 0, 0, 0
112.924805,0.033403,4.212879,0.182303, 0, 0, 0
112.934807,0.033209,4.213488,0.179119, 0, 0, 0
112.944809,0.031325,4.213106,0.175995, 0, 0, 0
112.954803,0.029991,4.211111,0.177021, 0, 0, 0
112.964806,0.028381,4.095921,0.145753, 0, 0, 0
112.974808,0.032907,4.090650,0.175936, 0, 0, 0
112.984810,0.030107,4.088292,0.172761, 0, 0, 0
112.994804,0.028043,4.086462,0.169634, 0, 0, 0
113.004807,0.030090,4.084418,0.163807, 0, 0, 0
113.014809,0.029478,4.081559,0.160314, 0, 0, 0
113.024803,0.025293,4.077967,0.156421, 0, 0, 0
113.034805,0.026980,4.073225,0.159088, 0, 0, 0
113.044807,0.031781,4.068223,0.161119, 0, 0, 0
113.054810,0.030356,4.064886,0.161235, 0, 0, 0
113.064804,0.027055,4.061739,0.157905, 0, 0, 0
113.074806,0.029101,4.059132,0.158389, 0, 0, 0
113.084808,0.032875,4.056942,0.155911, 0, 0, 0
113.094810,0.031012,4.054559,0.151263, 0, 0, 0
113.104805,0.031197,4.052184,0.149620, 0, 0, 0
113.114807,0.034662,4.048355,0.151608, 0, 0, 0
113.124809,0.035454,4.044526,0.154545, 0, 0, 0
113.134804,0.033409,4.040659,0.156289, 0, 0, 0
113.144806,0.029615,4.037389,0.155565, 0, 0, 0
113.154808,0.031842,4.034423,0.153668, 0, 0, 0
113.164810,0.035297,4.030746,0.150368, 0, 0, 0
113.174805,0.034720,4.028206,0.145462, 0, 0, 0
113.184807,0.033256,4.024491,0.144510, 0, 0, 0
113.194809,0.033427,4.019933,0.147886, 0, 0, 0
113.204803,0.035311,4.014884,0.155808, 0, 0, 0
113.214806,0.026189,3.942383,0.140508, 0, 0, 0
113.224808,0.026364,3.939145,0.148855, 0, 0, 0
113.234810,0.030674,3.935910,0.147075, 0, 0, 0
113.244804,0.032714,3.933479,0.142160, 0, 0, 0
113.254807,0.027819,3.930562,0.137587, 0, 0, 0
113.264809,0.021539,3.926003,0.135574, 0, 0, 0
113.274811,0.025350,3.919684,0.141339, 0, 0, 0
113.284805,0.028345,3.913651,0.145336, 0, 0, 0
113.294807,0.021799,3.908679,0.143532, 0, 0, 0
113.304810,0.015883,3.903701,0.144228, 0, 0, 0
113.314804,0.018829,3.899428,0.145675, 0, 0, 0
113.324806,0.022976,3.895643,0.146864, 0, 0, 0
113.334808,0.019189,3.893780,0.143891, 0, 0, 0
113.344810,0.015668,3.890885,0.144124, 0, 0, 0
113.354805,0.016865,3.885775,0.151741, 0, 0, 0
113.364807,0.020012,3.880350,0.162019, 0, 0, 0
113.374809,0.017353,3.877213,0.166463, 0, 0, 0
113.384804,0.012057,3.876240,0.160031, 0, 0, 0
113.394806,0.015202,3.873898,0.158057, 0, 0, 0
113.404808,0.020496,3.870108,0.156536, 0, 0, 0
113.414803,0.019413,3.865930,0.158327, 0, 0, 0
113.424805,0.013311,3.859990,0.158490, 0, 0, 0
113.434807,0.013058,3.853661,0.164259, 0, 0, 0
113.444809,0.016969,3.847555,0.167239, 0, 0, 0
113.454803,0.015871,3.843173,0.164906, 0, 0, 0
113.464806,0.006990,3.799925,0.159155, 0, 0, 0
113.474808,0.010312,3.794231,0.161177, 0, 0, 0
113.484810,0.012878,3.788822,0.162170, 0, 0, 0
113.494804,0.012441,3.783932,0.161090, 0, 0, 0
113.504807,0.012471,3.779464,0.159295, 0, 0, 0
113.514809,0.013845,3.773633,0.158634, 0, 0, 0
113.524811,0.014014,3.767740,0.158917, 0, 0, 0
113.534805,0.014408,3.761281,0.161526, 0, 0, 0
113.544807,0.011438,3.756230,0.160211, 0, 0, 0
113.554810,0.010715,3.752229,0.155843, 0, 0, 0
113.564804,0.015098,3.747271,0.150394, 0, 0, 0
113.574806,0.015686,3.740754,0.145175, 0, 0, 0
113.584808,0.013680,3.733022,0.145977, 0, 0, 0
113.594810,0.011758,3.724937,0.150124, 0, 0, 0
113.604805,0.011051,3.716994,0.154126, 0, 0, 0
113.614807,0.010141,3.711166,0.152526, 0, 0, 0
113.624809,0.011910,3.706688,0.144958, 0, 0, 0
113.634804,0.013352,3.701420,0.138056, 0, 0, 0
113.644806,0.011126,3.694966,0.133565, 0, 0, 0
113.654808,0.007351,3.687723,0.137560, 0, 0, 0
113.664803,0.005383,3.680727,0.141731, 0, 0, 0
113.674805,0.003732,3.674369,0.145449, 0, 0, 0
113.684807,0.001558,3.668344,0.142115, 0, 0, 0
113.694809,0.002945,3.662579,0.138471, 0, 0, 0
113.704803,0.003618,3.655975,0.135012, 0, 0, 0
113.714806,0.003057,3.691434,0.162849, 0, 0, 0
113.724808,0.003705,3.685453,0.147477, 0, 0, 0
113.734810,0.005855,3.679052,0.151594, 0, 0, 0
113.744804,0.005484,3.671902,0.153478, 0, 0, 0
113.754807,0.002354,3.664299,0.155254, 0, 0, 0
113.764809,0.002429,3.657927,0.154423, 0, 0, 0
113.774811,0.005251,3.651623,0.154218, 0, 0, 0
113.784805,0.009576,3.646074,0.155105, 0, 0, 0
113.794807,0.007594,3.640020,0.157836, 0, 0, 0
113.804810,0.006283,3.633999,0.159141, 0, 0, 0
113.814804,0.009063,3.626740,0.158818, 0, 0, 0
113.824806,0.008908,3.618150,0.163446, 0, 0, 0
113.834808,0.006168,3.610131,0.166994, 0, 0, 0
113.844803,0.004354,3.603795,0.168574, 0, 0, 0
113.854805,0.005833,3.598865,0.163481, 0, 0, 0
113.864807,0.006310,3.593732,0.160688, 0, 0, 0
113.874809,0.004691,3.586266,0.158211, 0, 0, 0
113.884804,0.001619,3.578201,0.161931, 0, 0, 0
113.894806,0.002290,3.570189,0.163498, 0, 0, 0
113.904808,0.005594,3.563579,0.164441, 0, 0, 0
113.914803,0.002884,3.556736,0.163987, 0, 0, 0
113.924805,0.001538,3.550096,0.161017, 0, 0, 0
113.934807,0.000517,3.543452,0.153055, 0, 0, 0
113.944809,0.003054,3.536193,0.146124, 0, 0, 0
113.954803,0.001897,3.527338,0.143560, 0, 0, 0
113.964806,0.003298,3.569043,0.176913, 0, 0, 0
113.974808,0.005108,3.561020,0.157937, 0, 0, 0
113.984802,0.005813,3.551569,0.161712, 0, 0, 0
113.994804,0.003323,3.542488,0.159827, 0, 0, 0
114.004807,0.001734,3.534990,0.155213, 0, 0, 0
114.014809,0.004893,3.528752,0.146250, 0, 0, 0
114.024811,0.011727,3.522465,0.142153, 0, 0, 0
114.034805,0.014027,3.514600,0.146042, 0, 0, 0
114.044807,0.013537,3.505862,0.152852, 0, 0, 0
114.054810,0.015352,3.497643,0.156187, 0, 0, 0
114.064804,0.017665,3.489638,0.150976, 0, 0, 0
114.074806,0.017628,3.482043,0.144818, 0, 0, 0
114.084808,0.016770,3.474386,0.138983, 0, 0, 0
114.094810,0.021734,3.467425,0.135038, 0, 0, 0
114.104805,0.031135,3.458593,0.135136, 0, 0, 0
114.114807,0.033457,3.448111,0.138777, 0, 0, 0
114.124809,0.026830,3.436311,0.145319, 0, 0, 0
114.134804,0.025034,3.425635,0.144800, 0, 0, 0
114.144806,0.033055,3.416712,0.138413, 0, 0, 0
114.154808,0.038103,3.408464,0.136950, 0, 0, 0
114.164810,0.038536,3.400743,0.137051, 0, 0, 0
114.174805,0.039129,3.393680,0.137721, 0, 0, 0
114.184807,0.040667,3.385958,0.133248, 0, 0, 0
114.194809,0.039129,3.376096,0.131595, 0, 0, 0
114.204803,0.036404,3.364568,0.133550, 0, 0, 0
114.214806,0.040748,3.417242,0.168628, 0, 0, 0
114.224808,0.046694,3.409934,0.145372, 0, 0, 0
114.234802,0.051495,3.403075,0.139237, 0, 0, 0
114.244804,0.048374,3.394474,0.135393, 0, 0, 0
114.254807,0.047144,3.382489,0.132281, 0, 0, 0
114.264809,0.047932,3.369764,0.134404, 0, 0, 0
114.274811,0.046904,3.357303,0.140612, 0, 0, 0
114.284805,0.049085,3.346911,0.143265, 0, 0, 0
114.294807,0.052487,3.338988,0.144550, 0, 0, 0
114.304810,0.053260,3.332688,0.139812, 0, 0, 0
114.314804,0.052495,3.324841,0.136782, 0, 0, 0
114.324806,0.052121,3.315574,0.137319, 0, 0, 0
114.334808,0.052810,3.306818,0.139744, 0, 0, 0
114.344810,0.053283,3.298509,0.141137, 0, 0, 0
114.354805,0.055508,3.290460,0.140748, 0, 0, 0
114.364807,0.057426,3.282070,0.140326, 0, 0, 0
114.374809,0.059123,3.272495,0.138141, 0, 0, 0
114.384804,0.060968,3.261521,0.139097, 0, 0, 0
114.394806,0.062775,3.250738,0.140567, 0, 0, 0
114.404808,0.062439,3.239567,0.141888, 0, 0, 0
114.414810,0.062430,3.229440,0.145597, 0, 0, 0
114.424805,0.064331,3.219433,0.146006, 0, 0, 0
114.434807,0.062638,3.209396,0.149803, 0, 0, 0
114.444809,0.064090,3.200350,0.151024, 0, 0, 0
114.454803,0.065487,3.192028,0.153448, 0, 0, 0
114.464806,0.064698,3.264354,0.189112, 0, 0, 0
114.474808,0.059507,3.258449,0.166805, 0, 0, 0
114.484810,0.058769,3.251200,0.164793, 0, 0, 0
114.494804,0.061159,3.243067,0.162931, 0, 0, 0
114.504807,0.057889,3.233085,0.164067, 0, 0, 0
114.514809,0.053650,3.223184,0.163761, 0, 0, 0
114.524811,0.054262,3.213638,0.158404, 0, 0, 0
114.534805,0.054580,3.202929,0.154884, 0, 0, 0
114.544807,0.051827,3.191749,0.152328, 0, 0, 0
114.554810,0.046816,3.180070,0.151543, 0, 0, 0
114.564804,0.046395,3.169386,0.149571, 0, 0, 0
114.574806,0.048823,3.159624,0.146225, 0, 0, 0
114.584808,0.047827,3.148944,0.147066, 0, 0, 0
114.594810,0.042203,3.138257,0.149864, 0, 0, 0
114.604805,0.041735,3.129077,0.148696, 0, 0, 0
114.614807,0.044825,3.121933,0.140152, 0, 0, 0
114.624809,0.042167,3.113491,0.134060, 0, 0, 0
114.634804,0.035301,3.104086,0.128933, 0, 0, 0
114.644806,0.033030,3.094372,0.126091, 0, 0, 0
114.654808,0.036792,3.083041,0.121231, 0, 0, 0
114.664810,0.035288,3.070502,0.124281, 0, 0, 0
114.674805,0.030294,3.057779,0.124644, 0, 0, 0
114.684807,0.028425,3.047104,0.120131, 0, 0, 0
114.694809,0.029234,3.036965,0.112744, 0, 0, 0
114.704803,0.028069,3.026706,0.109685, 0, 0, 0
114.714806,0.025374,3.233003,0.175869, 0, 0, 0
114.724808,0.026580,3.224703,0.140657, 0, 0, 0
114.734802,0.029013,3.215980,0.142989, 0, 0, 0
114.744804,0.027859,3.207163,0.142688, 0, 0, 0
114.754807,0.023482,3.199293,0.141140, 0, 0, 0
114.764809,0.022628,3.191642,0.136513, 0, 0, 0
114.774803,0.027096,3.183763,0.132122, 0, 0, 0
114.784805,0.027916,3.174440,0.133298, 0, 0, 0
114.794807,0.025563,3.164141,0.135812, 0, 0, 0
114.804810,0.024680,3.154016,0.135612, 0, 0, 0
114.814804,0.027742,3.143257,0.133303, 0, 0, 0
114.824806,0.027015,3.131902,0.132252, 0, 0, 0
114.834808,0.024763,3.120315,0.134079, 0, 0, 0
114.844803,0.025961,3.110723,0.131818, 0, 0, 0
114.854805,0.025605,3.101895,0.129031, 0, 0, 0
114.864807,0.024530,3.091935,0.126421, 0, 0, 0
114.874809,0.022362,3.081294,0.127051, 0, 0, 0
114.884804,0.020184,3.070874,0.128058, 0, 0, 0
114.894806,0.021565,3.061217,0.127835, 0, 0, 0
114.904808,0.023938,3.052909,0.127289, 0, 0, 0
114.914810,0.024676,3.044615,0.123034, 0, 0, 0
114.924805,0.023281,3.035227,0.123182, 0, 0, 0
114.934807,0.023043,3.024399,0.119493, 0, 0, 0
114.944809,0.021193,3.014359,0.120616, 0, 0, 0
114.954803,0.020681,3.003663,0.117965, 0, 0, 0
114.964806,0.025565,3.172783,0.172776, 0, 0, 0
114.974808,0.020430,3.164124,0.141472, 0, 0, 0
114.984802,0.020415,3.154733,0.143466, 0, 0, 0
114.994804,0.021208,3.145620,0.142707, 0, 0, 0
115.004807,0.020180,3.136967,0.142271, 0, 0, 0
115.014809,0.014998,3.128694,0.140588, 0, 0, 0
115.024803,0.012700,3.120379,0.139916, 0, 0, 0
115.034805,0.014747,3.111965,0.140794, 0, 0, 0
115.044807,0.014287,3.102335,0.146132, 0, 0, 0
115.054810,0.014311,3.092826,0.148228, 0, 0, 0
115.064804,0.013248,3.083797,0.147801, 0, 0, 0
115.074806,0.012419,3.074800,0.144333, 0, 0, 0
115.084808,0.013321,3.065366,0.139437, 0, 0, 0
115.094803,0.013908,3.054956,0.140627, 0, 0, 0
115.104805,0.011498,3.043768,0.141445, 0, 0, 0
115.114807,0.008048,3.032430,0.144288, 0, 0, 0
115.124809,0.009859,3.021924,0.139893, 0, 0, 0
115.134804,0.010720,3.011119,0.136988, 0, 0, 0
115.144806,0.007528,2.999615,0.136066, 0, 0, 0
115.154808,0.006587,2.989402,0.134992, 0, 0, 0
115.164810,0.008697,2.980024,0.132082, 0, 0, 0
115.174805,0.009374,2.969736,0.129279, 0, 0, 0
115.184807,0.005081,2.958466,0.132032, 0, 0, 0
115.194809,0.001030,2.947091,0.130787, 0, 0, 0
115.204803,0.001758,2.936531,0.129054, 0, 0, 0
115.214806,0.005255,3.112912,0.174289, 0, 0, 0
115.224808,0.003201,3.105730,0.139674, 0, 0, 0
115.234810,0.000035,3.095499,0.137138, 0, 0, 0
115.244804,0.001371,3.084968,0.135489, 0, 0, 0
115.254807,0.002355,3.074085,0.133189, 0, 0, 0
115.264809,0.001803,3.061660,0.132104, 0, 0, 0
115.274803,0.004535,3.049818,0.133683, 0, 0, 0
115.284805,0.001556,3.039523,0.126966, 0, 0, 0
115.294807,0.005424,3.029756,0.121603, 0, 0, 0
115.304810,0.001303,3.018657,0.119921, 0, 0, 0
115.314804,0.005833,3.007555,0.117978, 0, 0, 0
115.324806,0.003391,2.996630,0.114965, 0, 0, 0
115.334808,0.002165,2.983952,0.118234, 0, 0, 0
115.344803,0.006962,2.971932,0.125335, 0, 0, 0
115.354805,0.009584,2.962125,0.126066, 0, 0, 0
115.364807,0.005912,2.954851,0.117905, 0, 0, 0
115.374809,0.005464,2.946784,0.111516, 0, 0, 0
115.384804,0.010095,2.936851,0.113207, 0, 0, 0
115.394806,0.013867,2.925308,0.118678, 0, 0, 0
115.404808,0.011845,2.914383,0.124399, 0, 0, 0
115.414810,0.009166,2.904655,0.124475, 0, 0, 0
115.424805,0.013495,2.894526,0.124438, 0, 0, 0
115.434807,0.016338,2.884465,0.122442, 0, 0, 0
115.444809,0.012697,2.874851,0.119952, 0, 0, 0
115.454803,0.008336,2.864239,0.119281, 0, 0, 0
115.464806,0.011443,3.032956,0.173499, 0, 0, 0
115.474808,0.019260,3.023931,0.145151, 0, 0, 0
115.484802,0.018678,3.014440,0.143559, 0, 0, 0
115.494804,0.018545,3.004528,0.141825, 0, 0, 0
115.504807,0.018114,2.993533,0.143301, 0, 0, 0
115.514809,0.016134,2.983912,0.144622, 0, 0, 0
115.524811,0.014695,2.975069,0.140650, 0, 0, 0
115.534805,0.019102,2.966151,0.136043, 0, 0, 0
115.544807,0.023457,2.954906,0.131039, 0, 0, 0
115.554810,0.025440,2.942774,0.128338, 0, 0, 0
115.564804,0.023435,2.930186,0.128373, 0, 0, 0
115.574806,0.017783,2.918749,0.127544, 0, 0, 0
115.584808,0.015688,2.909114,0.124958, 0, 0, 0
115.594803,0.015863,2.899328,0.118012, 0, 0, 0
115.604805,0.016896,2.888433,0.112073, 0, 0, 0
115.614807,0.018303,2.876178,0.110056, 0, 0, 0
115.624809,0.019040,2.864237,0.106876, 0, 0, 0
115.634804,0.016306,2.853376,0.107650, 0, 0, 0
115.644806,0.013119,2.844457,0.103369, 0, 0, 0
115.654808,0.013662,2.835999,0.101160, 0, 0, 0
115.664803,0.012783,2.826856,0.096620, 0, 0, 0
115.674805,0.012701,2.817312,0.095078, 0, 0, 0
115.684807,0.014830,2.807855,0.092924, 0, 0, 0
115.694809,0.014672,2.799639,0.092267, 0, 0, 0
115.704803,0.012269,2.793585,0.087662, 0, 0, 0
115.714806,0.011232,2.975727,0.132594, 0, 0, 0
115.724808,0.013734,2.969649,0.103066, 0, 0, 0
115.734802,0.011920,2.961677,0.104761, 0, 0, 0
115.744804,0.011929,2.953913,0.106494, 0, 0, 0
115.754807,0.012362,2.946943,0.106044, 0, 0, 0
115.764809,0.010637,2.941177,0.101900, 0, 0, 0
115.774811,0.012770,2.935544,0.100487, 0, 0, 0
115.784805,0.014179,2.928743,0.101330, 0, 0, 0
115.794807,0.013058,2.920737,0.104415, 0, 0, 0
115.804810,0.011482,2.912973,0.108037, 0, 0, 0
115.814804,0.013355,2.905015,0.110775, 0, 0, 0
115.824806,0.016022,2.899243,0.110528, 0, 0, 0
115.834808,0.015721,2.893850,0.106933, 0, 0, 0
115.844803,0.014066,2.888191,0.107377, 0, 0, 0
115.854805,0.015499,2.881247,0.113185, 0, 0, 0
115.864807,0.018026,2.874563,0.117997, 0, 0, 0
115.874809,0.019170,2.868191,0.118369, 0, 0, 0
115.884804,0.018321,2.863124,0.114614, 0, 0, 0
115.894806,0.018344,2.858517,0.109020, 0, 0, 0
115.904808,0.019662,2.852589,0.108721, 0, 0, 0
115.914810,0.019339,2.846643,0.110663, 0, 0, 0
115.924805,0.018968,2.840775,0.112199, 0, 0, 0
115.934807,0.021099,2.833659,0.112515, 0, 0, 0
115.944809,0.024812,2.826302,0.111433, 0, 0, 0
115.954803,0.026416,2.820281,0.104371, 0, 0, 0
115.964806,0.021202,3.003926,0.144702, 0, 0, 0
115.974808,0.024980,3.000135,0.110858, 0, 0, 0
115.984810,0.027173,2.994551,0.112543, 0, 0, 0
115.994804,0.028158,2.988429,0.112916, 0, 0, 0
116.004807,0.027729,2.981174,0.112288, 0, 0, 0
116.014809,0.030394,2.974980,0.111491, 0, 0, 0
116.024811,0.032171,2.970042,0.106812, 0, 0, 0
116.034805,0.028528,2.966429,0.101163, 0, 0, 0
116.044807,0.024851,2.962882,0.097986, 0, 0, 0
116.054810,0.024438,2.957927,0.101995, 0, 0, 0
116.064804,0.027404,2.951949,0.103322, 0, 0, 0
116.074806,0.030001,2.946111,0.106729, 0, 0, 0
116.084808,0.031532,2.941486,0.104535, 0, 0, 0
116.094810,0.029586,2.937302,0.103698, 0, 0, 0
116.104805,0.026701,2.933783,0.102006, 0, 0, 0
116.114807,0.025448,2.929932,0.104424, 0, 0, 0
116.124809,0.026080,2.925155,0.104944, 0, 0, 0
116.134804,0.027608,2.919529,0.105729, 0, 0, 0
116.144806,0.030020,2.912825,0.107961, 0, 0, 0
116.154808,0.032511,2.906046,0.109981, 0, 0, 0
116.164810,0.030892,2.899656,0.113100, 0, 0, 0
116.174805,0.025424,2.894589,0.112613, 0, 0, 0
116.184807,0.025440,2.889962,0.114121, 0, 0, 0
116.194809,0.030003,2.883955,0.113584, 0, 0, 0
116.204803,0.031505,2.877247,0.114321, 0, 0, 0
116.214806,0.027342,3.057023,0.160480, 0, 0, 0
116.224808,0.032220,3.052073,0.133135, 0, 0, 0
116.234802,0.032298,3.046433,0.133691, 0, 0, 0
116.244804,0.030084,3.041328,0.129703, 0, 0, 0
116.254807,0.027864,3.035439,0.125736, 0, 0, 0
116.264809,0.031049,3.026924,0.126671, 0, 0, 0
116.274811,0.035377,3.017046,0.130044, 0, 0, 0
116.284805,0.035580,3.007402,0.129914, 0, 0, 0
116.294807,0.034316,2.999560,0.125879, 0, 0, 0
116.304810,0.035336,2.991783,0.122449, 0, 0, 0
116.314804,0.035694,2.983641,0.121038, 0, 0, 0
116.324806,0.034762,2.974974,0.120900, 0, 0, 0
116.334808,0.033063,2.966212,0.119865, 0, 0, 0
116.344803,0.034471,2.956803,0.120522, 0, 0, 0
116.354805,0.038384,2.948206,0.118582, 0, 0, 0
116.364807,0.037634,2.940238,0.113738, 0, 0, 0
116.374809,0.032389,2.932756,0.108275, 0, 0, 0
116.384804,0.032250,2.923854,0.107505, 0, 0, 0
116.394806,0.032650,2.913354,0.109360, 0, 0, 0
116.404808,0.031333,2.902942,0.108995, 0, 0, 0
116.414803,0.031994,2.892661,0.106433, 0, 0, 0
116.424805,0.034205,2.881613,0.099934, 0, 0, 0
116.434807,0.035019,2.870718,0.096938, 0, 0, 0
116.444809,0.033349,2.860502,0.092892, 0, 0, 0
116.454803,0.028734,2.848967,0.093132, 0, 0, 0
116.464806,0.025876,3.041156,0.140986, 0, 0, 0
116.474808,0.034203,3.031963,0.109409, 0, 0, 0
116.484802,0.032801,3.021441,0.104122, 0, 0, 0
116.494804,0.033299,3.011873,0.101921, 0, 0, 0
116.504807,0.034871,3.002870,0.098771, 0, 0, 0
116.514809,0.033426,2.994121,0.097908, 0, 0, 0
116.524811,0.029261,2.984955,0.096138, 0, 0, 0
116.534805,0.028655,2.975360,0.096811, 0, 0, 0
116.544807,0.029801,2.963895,0.096128, 0, 0, 0
116.554810,0.031513,2.953260,0.095787, 0, 0, 0
116.564804,0.029785,2.943088,0.090249, 0, 0, 0
116.574806,0.024503,2.932803,0.084532, 0, 0, 0
116.584808,0.023473,2.922215,0.081530, 0, 0, 0
116.594810,0.026112,2.910481,0.080088, 0, 0, 0
116.604805,0.026875,2.897513,0.077733, 0, 0, 0
116.614807,0.025161,2.884569,0.074732, 0, 0, 0
116.624809,0.024115,2.871871,0.074302, 0, 0, 0
116.634804,0.023667,2.859024,0.076237, 0, 0, 0
116.644806,0.024545,2.848247,0.078168, 0, 0, 0
116.654808,0.023297,2.839666,0.073284, 0, 0, 0
116.664810,0.023282,2.830775,0.066834, 0, 0, 0
116.674805,0.026246,2.820091,0.065506, 0, 0, 0
116.684807,0.025812,2.808718,0.068774, 0, 0, 0
116.694809,0.023164,2.797598,0.074676, 0, 0, 0
116.704803,0.022739,2.787989,0.077265, 0, 0, 0
116.714806,0.022036,2.996245,0.120063, 0, 0, 0
116.724808,0.028572,2.988625,0.084712, 0, 0, 0
116.734810,0.029786,2.978420,0.080732, 0, 0, 0
116.744804,0.028551,2.966570,0.082733, 0, 0, 0
116.754807,0.025282,2.954821,0.087296, 0, 0, 0
116.764809,0.022255,2.944196,0.090973, 0, 0, 0
116.774803,0.023674,2.934146,0.092288, 0, 0, 0
116.784805,0.025676,2.923776,0.092299, 0, 0, 0
116.794807,0.024811,2.913475,0.089198, 0, 0, 0
116.804810,0.022669,2.903856,0.089462, 0, 0, 0
116.814804,0.022663,2.894347,0.090381, 0, 0, 0
116.824806,0.023700,2.885355,0.092580, 0, 0, 0
116.834808,0.021948,2.877116,0.088871, 0, 0, 0
116.844803,0.019988,2.867700,0.085078, 0, 0, 0
116.854805,0.021860,2.855819,0.083139, 0, 0, 0
116.864807,0.024217,2.843892,0.085084, 0, 0, 0
116.874809,0.020673,2.832934,0.082665, 0, 0, 0
116.884804,0.018930,2.821639,0.083271, 0, 0, 0
116.894806,0.021110,2.809895,0.082460, 0, 0, 0
116.904808,0.023257,2.798046,0.081393, 0, 0, 0
116.914810,0.022675,2.786714,0.076399, 0, 0, 0
116.924805,0.020489,2.775873,0.076414, 0, 0, 0
116.934807,0.019778,2.765509,0.080015, 0, 0, 0
116.944809,0.023354,2.756107,0.084971, 0, 0, 0
116.954803,0.022957,2.747339,0.082506, 0, 0, 0
116.964806,0.019903,2.956630,0.120271, 0, 0, 0
116.974808,0.027249,2.949061,0.088739, 0, 0, 0
116.984810,0.027589,2.939368,0.089395, 0, 0, 0
116.994804,0.025019,2.930231,0.092319, 0, 0, 0
117.004807,0.025703,2.920580,0.093837, 0, 0, 0
117.014809,0.029252,2.910098,0.095183, 0, 0, 0
117.024811,0.032586,2.898749,0.093757, 0, 0, 0
117.034805,0.035703,2.887907,0.094599, 0, 0, 0
117.044807,0.034700,2.876578,0.093135, 0, 0, 0
117.054810,0.034514,2.867121,0.094789, 0, 0, 0
117.064804,0.036273,2.857977,0.094757, 0, 0, 0
117.074806,0.037407,2.848238,0.095039, 0, 0, 0
117.084808,0.040952,2.838352,0.096312, 0, 0, 0
117.094803,0.043644,2.828151,0.096735, 0, 0, 0
117.104805,0.043683,2.818127,0.097303, 0, 0, 0
117.114807,0.043930,2.809307,0.096158, 0, 0, 0
117.124809,0.047343,2.801096,0.093819, 0, 0, 0
117.134804,0.048655,2.791928,0.088277, 0, 0, 0
117.144806,0.049815,2.781790,0.087359, 0, 0, 0
117.154808,0.050371,2.770330,0.087917, 0, 0, 0
117.164803,0.053277,2.758363,0.091940, 0, 0, 0
117.174805,0.056723,2.747589,0.093031, 0, 0, 0
117.184807,0.055142,2.737359,0.088201, 0, 0, 0
117.194809,0.051472,2.727415,0.083513, 0, 0, 0
117.204803,0.053873,2.716917,0.080043, 0, 0, 0
117.214806,0.054739,2.923196,0.119859, 0, 0, 0
117.224808,0.058069,2.914551,0.087286, 0, 0, 0
117.234810,0.058511,2.904894,0.086258, 0, 0, 0
117.244804,0.059355,2.893856,0.087918, 0, 0, 0
117.254807,0.058504,2.882574,0.091209, 0, 0, 0
117.264809,0.055025,2.873111,0.088886, 0, 0, 0
117.274811,0.051060,2.865158,0.081545, 0, 0, 0
117.284805,0.050453,2.856880,0.075909, 0, 0, 0
117.294807,0.051126,2.847255,0.072409, 0, 0, 0
117.304810,0.047387,2.835582,0.074822, 0, 0, 0
117.314804,0.045609,2.822761,0.080265, 0, 0, 0
117.324806,0.046119,2.811151,0.086478, 0, 0, 0
117.334808,0.043809,2.801195,0.082063, 0, 0, 0
117.344810,0.040674,2.793299,0.072360, 0, 0, 0
117.354805,0.039188,2.784338,0.062506, 0, 0, 0
117.364807,0.039051,2.773719,0.062474, 0, 0, 0
117.374809,0.036597,2.762035,0.064749, 0, 0, 0
117.384804,0.035292,2.750083,0.071634, 0, 0, 0
117.394806,0.035981,2.738378,0.072324, 0, 0, 0
117.404808,0.035458,2.727280,0.069285, 0, 0, 0
117.414810,0.032905,2.717523,0.061410, 0, 0, 0
117.424805,0.031791,2.708397,0.054587, 0, 0, 0
117.434807,0.031712,2.698396,0.053647, 0, 0, 0
117.444809,0.030041,2.687561,0.053731, 0, 0, 0
117.454803,0.029635,2.675596,0.054906, 0, 0, 0
117.464806,0.031630,2.888978,0.094621, 0, 0, 0
117.474808,0.039969,2.878028,0.064431, 0, 0, 0
117.484810,0.036187,2.868092,0.060579, 0, 0, 0
117.494804,0.032709,2.859703,0.060428, 0, 0, 0
117.504807,0.033948,2.850776,0.059734, 0, 0, 0
117.514809,0.038634,2.840694,0.061877, 0, 0, 0
117.524811,0.041697,2.830178,0.061055, 0, 0, 0
117.534805,0.041260,2.820109,0.060837, 0, 0, 0
117.544807,0.038899,2.809988,0.065341, 0, 0, 0
117.554810,0.039105,2.800941,0.068851, 0, 0, 0
