time,fZk_Vel_Innov[0],fZk_Vel_Innov[1],dCovV[0],dCovV[1],dCovV[2],rt_float[0],rt_float[1],fCov_Vel_Innov[0],fCov_Vel_Innov[1],fNorm_Innov[0],fNorm_Innov[1],iRtn,
228.204803,1.247058,1.120787,0.018163,0.013060,0.005113,0.084690,0.103524,0.291582,0.322016,4.276868,3.480526,0,
228.454803,1.179324,1.067575,0.018295,0.013031,0.005102,0.087925,0.114483,0.297085,0.338603,3.969655,3.152877,0,
228.704803,1.146312,1.003699,0.018414,0.012990,0.005088,0.090702,0.112808,0.301729,0.336120,3.799138,2.986138,0,
228.954803,1.069991,1.068480,0.018499,0.012963,0.005077,0.090592,0.109013,0.301553,0.330425,3.548271,3.233650,0,
229.204803,1.033020,1.042828,0.018592,0.012924,0.005064,0.105444,0.121123,0.325253,0.348267,3.176044,2.994336,0,
229.454803,1.056019,1.017037,0.018675,0.012915,0.005054,0.097647,0.119821,0.313042,0.346392,3.373409,2.936085,0,
229.704803,0.899282,0.990775,0.018761,0.012857,0.005038,0.087564,0.107591,0.296506,0.328263,3.032933,3.018237,0,
229.954803,0.825165,0.976191,0.018886,0.012836,0.005027,0.085456,0.102324,0.292938,0.320139,2.816862,3.049269,0,
230.204803,0.799254,0.934792,0.018984,0.012840,0.005021,0.099433,0.116530,0.315901,0.341606,2.530077,2.736458,0,
230.454803,0.819857,0.963758,0.019070,0.012790,0.005008,0.102366,0.117085,0.320514,0.342416,2.557944,2.814577,0,
230.704803,0.686271,0.889521,0.019143,0.012744,0.004995,0.123293,0.136885,0.351653,0.370199,1.951560,2.402822,0,
230.954803,0.662488,0.855431,0.019213,0.012720,0.004985,0.108269,0.122139,0.329603,0.349716,2.009957,2.446078,0,
231.204803,0.643406,0.878770,0.019262,0.012691,0.004972,0.104486,0.125605,0.323816,0.354635,1.986947,2.477957,0,
231.454803,0.570325,0.826327,0.019282,0.012651,0.004958,0.107746,0.140672,0.328812,0.375277,1.734499,2.201916,0,
231.704803,0.418681,0.657238,0.019345,0.012620,0.004946,0.108585,0.140486,0.330090,0.375026,1.268386,1.752512,0,
231.954803,0.464471,0.719478,0.019435,0.012590,0.004936,0.093172,0.139759,0.305859,0.374055,1.518580,1.923455,0,
232.204803,0.352468,0.648487,0.019549,0.012573,0.004926,0.108367,0.160012,0.329772,0.400213,1.068824,1.620356,0,
232.454803,0.312991,0.591114,0.019621,0.012533,0.004915,0.125281,0.171332,0.354494,0.414113,0.882923,1.427422,0,
232.704803,0.387036,0.292909,0.019659,0.012511,0.004906,0.114592,0.147682,0.339085,0.384498,1.141415,0.761795,0,
232.954803,0.277405,0.466799,0.019715,0.012489,0.004893,0.108782,0.136997,0.330409,0.370341,0.839581,1.260457,0,
233.204803,0.151042,0.472292,0.019757,0.012427,0.004877,0.112474,0.128049,0.335952,0.358055,0.449592,1.319049,0,
233.454803,0.125956,0.409422,0.019749,0.012337,0.004860,0.118114,0.122122,0.344244,0.349677,0.365891,1.170857,0,
233.704803,0.011858,0.531064,0.019727,0.012257,0.004843,0.114416,0.125778,0.338829,0.354864,0.034996,1.496528,0,
233.954803,-0.030409,0.434990,0.019729,0.012194,0.004827,0.113433,0.125393,0.337375,0.354319,-0.090135,1.227681,0,
234.204803,-0.024267,0.444073,0.019691,0.012137,0.004814,0.098016,0.123445,0.313694,0.351557,-0.077359,1.263162,0,
234.454803,-0.099196,0.393719,0.019680,0.012058,0.004798,0.097731,0.116296,0.313238,0.341234,-0.316681,1.153808,0,
234.704803,-0.121027,0.482742,0.019687,0.011998,0.004784,0.094348,0.122321,0.307791,0.349950,-0.393213,1.379463,0,
234.954803,-0.070618,0.468392,0.019674,0.011936,0.004772,0.094995,0.116798,0.308841,0.341966,-0.228656,1.369705,0,
235.204803,-0.191686,0.366140,0.019666,0.011867,0.004760,0.094720,0.136090,0.308393,0.369095,-0.621564,0.991994,1,
235.454803,-0.099697,0.172110,0.019985,0.011905,0.004752,0.095525,0.115833,0.309716,0.340551,-0.321897,0.505387,1,
235.704803,-0.289598,0.349995,0.020319,0.011919,0.004743,0.094217,0.100813,0.307619,0.317734,-0.941416,1.101534,0,
235.954803,-0.211002,0.323475,0.020250,0.011821,0.004733,0.097033,0.098252,0.312158,0.313674,-0.675946,1.031247,0,
236.204803,-0.367984,0.274731,0.020224,0.011733,0.004724,0.103161,0.108861,0.321823,0.330149,-1.143435,0.832140,0,
236.454803,-0.311869,0.281177,0.020179,0.011634,0.004717,0.099177,0.106151,0.315570,0.326016,-0.988273,0.862465,1,
236.704803,-0.409692,0.194074,0.020510,0.011605,0.004712,0.098125,0.104195,0.313920,0.323001,-1.305084,0.600845,0,
236.954803,-0.418145,0.243314,0.020444,0.011491,0.004709,0.090453,0.110198,0.301448,0.332160,-1.387119,0.732521,0,
237.204803,-0.477376,0.218451,0.020409,0.011401,0.004707,0.085601,0.111735,0.293287,0.334462,-1.627676,0.653143,0,
237.454803,-0.387929,0.176268,0.020375,0.011329,0.004707,0.084597,0.110251,0.291568,0.332234,-1.330491,0.530555,0,
237.704803,-0.385348,0.164989,0.020324,0.011302,0.004702,0.088436,0.109330,0.298076,0.330844,-1.292783,0.498691,0,
237.954803,-0.371225,0.153780,0.020291,0.011276,0.004699,0.094434,0.114346,0.307970,0.338339,-1.205395,0.454513,0,
238.204803,-0.456983,0.142194,0.020253,0.011253,0.004695,0.087326,0.102415,0.296202,0.320221,-1.542808,0.444049,0,
238.454803,-0.439164,0.050689,0.020231,0.011228,0.004692,0.074358,0.090624,0.273436,0.301248,-1.606092,0.168265,0,
238.704803,-0.458919,0.104677,0.020218,0.011211,0.004689,0.078338,0.088857,0.280618,0.298300,-1.635388,0.350912,0,
238.954803,-0.549356,0.054003,0.020189,0.011201,0.004685,0.081472,0.100304,0.286145,0.316905,-1.919849,0.170408,0,
239.204803,-0.494072,0.057966,0.020174,0.011183,0.004683,0.083404,0.095903,0.289502,0.309884,-1.706627,0.187056,0,
239.454803,-0.472368,-0.022298,0.020168,0.011185,0.004680,0.082324,0.094238,0.287629,0.307185,-1.642281,-0.072588,0,
239.704803,-0.471805,-0.011557,0.020150,0.011210,0.004675,0.078383,0.091216,0.280693,0.302227,-1.680857,-0.038240,0,
239.954803,-0.446898,-0.078385,0.020132,0.011252,0.004669,0.080426,0.094599,0.284309,0.307775,-1.571871,-0.254681,0,
240.204803,-0.454823,-0.052303,0.020123,0.011314,0.004664,0.075607,0.093514,0.275702,0.306010,-1.649686,-0.170919,0,
240.454803,-0.424504,-0.076602,0.020063,0.011356,0.004660,0.078637,0.099114,0.281140,0.315028,-1.509935,-0.243160,0,
240.704803,-0.438079,-0.097155,0.020056,0.011451,0.004658,0.082545,0.099273,0.288005,0.315285,-1.521083,-0.308149,0,
240.954803,-0.365073,0.001116,0.020031,0.011514,0.004657,0.083501,0.096465,0.289658,0.310801,-1.260358,0.003589,0,
241.204803,-0.504629,-0.061964,0.020043,0.011553,0.004656,0.084637,0.102706,0.291614,0.320686,-1.730467,-0.193223,0,
241.454803,-0.436183,-0.018031,0.019989,0.011570,0.004655,0.086645,0.103969,0.295033,0.322650,-1.478422,-0.055885,0,
241.704803,-0.564644,-0.021172,0.019988,0.011611,0.004654,0.091865,0.118368,0.303750,0.344242,-1.858911,-0.061504,0,
241.954803,-0.540237,-0.232878,0.019994,0.011654,0.004655,0.121854,0.153301,0.349648,0.391710,-1.545088,-0.594515,0,
242.204803,-0.399076,-0.162714,0.020031,0.011759,0.004662,0.095588,0.114231,0.309821,0.338186,-1.288083,-0.481138,0,
242.454803,-0.466564,-0.120502,0.020146,0.011852,0.004668,0.113878,0.137465,0.338060,0.370952,-1.380124,-0.324844,0,
242.704803,-0.461826,-0.152217,0.020221,0.011915,0.004675,0.102017,0.128389,0.320041,0.358512,-1.443022,-0.424580,0,
242.954803,-0.665343,-0.284984,0.020189,0.011979,0.004679,0.122999,0.179408,0.351293,0.423735,-1.893985,-0.672553,0,
243.204803,-0.478121,-0.173157,0.020253,0.012115,0.004689,0.098118,0.126521,0.313893,0.355905,-1.523199,-0.486526,0,
243.454803,-0.567467,-0.138609,0.020365,0.012205,0.004697,0.096992,0.138107,0.312101,0.371827,-1.818215,-0.372777,0,
243.704803,-0.449399,-0.168627,0.020334,0.012287,0.004704,0.112890,0.154215,0.336606,0.392895,-1.335092,-0.429191,0,
243.954803,-0.553384,-0.092973,0.020290,0.012301,0.004705,0.116062,0.139807,0.341283,0.374110,-1.621484,-0.248517,0,
244.204803,-0.447400,-0.136545,0.020289,0.012309,0.004705,0.115480,0.126154,0.340429,0.355395,-1.314224,-0.384205,0,
244.704803,-0.557560,-0.118549,0.020156,0.012245,0.004649,0.102165,0.106379,0.320267,0.326388,-1.740921,-0.363214,0,
244.954803,-0.644725,-0.018789,0.020150,0.012210,0.004647,0.155877,0.152697,0.395327,0.390955,-1.630867,-0.048060,0,
245.454803,-0.561931,-0.163187,0.020702,0.012373,0.004659,0.149928,0.207443,0.387759,0.455627,-1.449175,-0.358159,0,
245.704803,-0.620170,0.140849,0.018453,0.011747,0.004536,0.113282,0.120560,0.337079,0.347416,-1.839833,0.405419,0,
246.204803,-0.834579,0.026494,0.019221,0.011919,0.004551,0.136156,0.232222,0.369494,0.482042,-2.258709,0.054961,0,
246.704803,-0.910107,0.023329,0.019958,0.012013,0.004562,0.175065,0.279744,0.418884,0.529045,-2.172695,0.044097,0,
246.954803,-0.792297,-0.273621,0.020073,0.012018,0.004567,0.161274,0.252723,0.402091,0.502860,-1.970443,-0.544131,0,
247.454803,-1.088826,-0.130243,0.020777,0.012082,0.004577,0.222010,0.280836,0.471637,0.530077,-2.308608,-0.245707,0,
